        433;2026091400;    1;   I;   8;eor
        433;2026091401;    1;   I;   8;eor
        433;2026091402;    1;   I;   8;eor
        433;2026091403;    1;   I;   8;eor
        433;2026091404;    1;   I;   7;eor
        433;2026091405;    1;   I;   8;eor
        433;2026091406;    1;   I;   8;eor
        433;2026091407;    1;   I;   8;eor
        433;2026091408;    1;   I;   6;eor
        433;2026091409;    1;   I;   6;eor
        433;2026091410;    1;   I;   7;eor
        433;2026091411;    1;   I;   7;eor
        433;2026091412;    1;   I;   7;eor
        433;2026091413;    1;   I;   5;eor
        433;2026091414;    1;   I;   3;eor
        433;2026091415;    1;   I;   3;eor
        433;2026091416;    1;   I;   3;eor
        433;2026091417;    1;   I;   2;eor
        433;2026091418;    1;   I;   6;eor
        433;2026091419;    1;   I;   1;eor
        433;2026091420;    1;   I;   0;eor
        433;2026091421;    1;   I;   1;eor
        433;2026091422;    1;   I;   1;eor
        433;2026091423;    1;   I;   8;eor
