        433;2026091600;    1;   I;   6;eor
        433;2026091601;    1;   I;   1;eor
        433;2026091602;    1;   I;   7;eor
        433;2026091603;    1;   I;   8;eor
        433;2026091604;    1;   I;   6;eor
        433;2026091605;    1;   I;   3;eor
        433;2026091606;    1;   I;   7;eor
        433;2026091607;    1;   I;   7;eor
        433;2026091608;    1;   I;   8;eor
        433;2026091609;    1;   I;   8;eor
        433;2026091610;    1;   I;   8;eor
        433;2026091611;    1;   I;   8;eor
        433;2026091612;    1;   I;   8;eor
        433;2026091613;    1;   I;   8;eor
        433;2026091614;    1;   I;   8;eor
        433;2026091615;    1;   I;   8;eor
        433;2026091616;    1;   I;   8;eor
        433;2026091617;    1;   I;   8;eor
        433;2026091618;    1;   I;   8;eor
        433;2026091619;    1;   I;   8;eor
        433;2026091620;    1;   I;   8;eor
        433;2026091621;    1;   I;   4;eor
        433;2026091622;    1;   I;   3;eor
        433;2026091623;    1;   I;   1;eor
